City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
142,Rosa Zarate,EC,2022-09-07 01:28:20,0.3333,-79.4667,296.91,89,79,0.64
143,Kapaa,US,2022-09-07 01:28:20,22.0752,-159.319,304.14,69,40,6.69
144,Puerto Ayora,EC,2022-09-07 01:27:22,-0.7393,-90.3518,293.43,92,100,5.23
145,Sayyan,YE,2022-09-07 01:28:21,15.1718,44.3244,291.8,32,74,1.9
146,Bambous Virieux,MU,2022-09-07 01:28:21,-20.3428,57.7575,294.29,73,75,6.69
147,Kadaya,RU,2022-09-07 01:28:22,50.9327,119.2911,287.17,72,24,3.03
148,Lata,PT,2022-09-07 01:28:22,40.1629,-8.3327,289.22,96,96,1.0
149,Chagoda,RU,2022-09-07 01:28:23,59.164,35.3285,280.12,97,100,2.23
150,Chapais,CA,2022-09-07 01:28:23,49.7834,-74.8492,288.03,64,8,1.58
151,Sungaipenuh,ID,2022-09-07 01:28:24,-2.0833,101.3833,290.04,95,100,1.22
152,Nanakuli,US,2022-09-07 01:28:24,21.3906,-158.1547,305.12,51,75,6.17
153,Burlington,US,2022-09-07 01:15:25,39.8835,-74.6413,294.81,85,100,4.12
154,Naryan-Mar,RU,2022-09-07 01:28:25,67.6713,53.087,276.04,88,90,2.72
155,Plettenberg Bay,ZA,2022-09-07 01:28:25,-34.0527,23.3716,284.15,79,0,1.58
156,Jamestown,US,2022-09-07 01:28:25,42.097,-79.2353,291.49,76,100,4.12
157,Richards Bay,ZA,2022-09-07 01:28:26,-28.783,32.0377,290.41,76,100,1.31
158,Puerto Escondido,MX,2022-09-07 01:28:26,15.85,-97.0667,299.61,61,100,1.54
159,Saurimo,AO,2022-09-07 01:28:27,-9.6608,20.3916,294.66,63,0,1.85
160,Genhe,CN,2022-09-07 01:28:27,50.7833,121.5167,285.86,58,5,3.94
161,Chodavaram,IN,2022-09-07 01:28:28,17.8333,82.95,299.06,87,100,0.6
162,Chipinge,ZW,2022-09-07 01:28:28,-20.1883,32.6236,286.06,88,73,2.04
163,Cayenne,GF,2022-09-07 01:28:28,4.9333,-52.3333,298.17,94,40,1.03
164,Sinegorye,RU,2022-09-07 01:28:29,62.0788,150.477,286.62,43,36,1.77
165,Kharp,RU,2022-09-07 01:28:29,66.8014,65.8081,275.51,99,100,3.02
166,Hamina,FI,2022-09-07 01:28:30,60.5697,27.1979,281.75,78,89,5.38
167,Snyder,US,2022-09-07 01:26:47,32.7179,-100.9176,303.34,26,0,3.6
168,Aransas Pass,US,2022-09-07 01:28:30,27.9095,-97.15,301.47,85,75,2.24
169,Baiyin,CN,2022-09-07 01:28:31,36.5583,104.2081,292.25,40,14,0.95
170,Denizli,TR,2022-09-07 01:28:31,37.8402,29.0698,292.18,64,0,1.56
171,Longyan,CN,2022-09-07 01:28:32,25.1072,117.0225,298.15,83,84,1.21
172,Rio Grande,BR,2022-09-07 01:28:32,-32.035,-52.0986,284.79,95,100,4.41
173,Ternate,ID,2022-09-07 01:28:33,0.8,127.4,300.86,74,100,1.24
174,Garden City,US,2022-09-07 01:28:33,42.3256,-83.331,295.83,66,100,1.54
175,Sobolevo,RU,2022-09-07 01:28:33,54.4299,31.8996,276.94,82,98,3.17
176,Nhulunbuy,AU,2022-09-07 01:25:17,-12.2333,136.7667,300.75,66,11,4.7
177,Iqaluit,CA,2022-09-07 01:28:34,63.7506,-68.5145,280.0,86,100,4.12
178,Avarua,CK,2022-09-07 01:28:34,-21.2078,-159.775,299.18,78,20,5.14
179,Bredasdorp,ZA,2022-09-07 01:28:35,-34.5322,20.0403,280.46,90,7,1.72
180,Luis Correia,BR,2022-09-07 01:28:35,-2.8792,-41.6669,299.28,79,11,6.6
181,Contamana,PE,2022-09-07 01:28:36,-7.3333,-75.0167,298.74,46,8,0.68
182,Tucurui,BR,2022-09-07 01:28:36,-3.7661,-49.6725,297.45,79,100,1.92
183,Mujiayingzi,CN,2022-09-07 01:28:37,42.1167,118.7833,293.93,32,0,4.09
184,La Ronge,CA,2022-09-07 01:29:37,55.1001,-105.2842,292.29,32,20,3.6
185,Buala,SB,2022-09-07 01:29:38,-8.145,159.5921,302.82,67,25,4.19
186,Sorong,ID,2022-09-07 01:29:38,-0.8833,131.25,300.68,75,100,1.53
187,Saint-Louis,SN,2022-09-07 01:29:38,16.3333,-15.0,302.17,69,12,8.77
188,Lucapa,AO,2022-09-07 01:29:39,-8.4192,20.7447,296.4,64,90,1.07
189,Bennettsville,US,2022-09-07 01:29:39,34.6174,-79.6848,300.51,90,0,0.0
190,Buchanan,LR,2022-09-07 01:29:40,5.8808,-10.0467,296.22,97,100,3.19
191,Trapani,IT,2022-09-07 01:29:40,37.8333,12.6667,298.84,89,40,5.14
192,Mantua,IT,2022-09-07 01:29:41,45.1667,10.7833,295.49,84,19,1.34
193,Vestmannaeyjar,IS,2022-09-07 01:29:41,63.4427,-20.2734,284.45,89,10,2.88
194,Bridlington,GB,2022-09-07 01:29:42,54.0831,-0.1919,289.76,85,33,4.72
195,Nur,PL,2022-09-07 01:29:42,52.6683,22.3221,279.19,62,1,1.52
196,Balkanabat,TM,2022-09-07 01:29:42,39.5108,54.3671,296.94,38,0,2.25
197,Sechura,PE,2022-09-07 01:29:43,-5.5569,-80.8222,291.14,81,0,6.6
198,Amapa,BR,2022-09-07 01:29:43,1.0,-52.0,296.15,93,100,2.16
199,Ulaangom,MN,2022-09-07 01:29:44,49.9811,92.0667,293.57,27,5,1.1
200,Port Lincoln,AU,2022-09-07 01:29:44,-34.7333,135.8667,288.05,81,96,9.49
201,Letnyaya Stavka,RU,2022-09-07 01:29:45,45.4306,43.4472,286.82,44,100,1.65
202,Eyl,SO,2022-09-07 01:29:45,7.9803,49.8164,297.25,73,94,10.66
203,Bam,IR,2022-09-07 01:29:45,29.106,58.357,299.56,11,0,2.66
204,Lindi,TZ,2022-09-07 01:29:46,-10.0,39.7167,294.51,86,91,1.5
