City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Ajdabiya,LY,2022-10-29 21:51:59,30.7554,20.2263,291.73,59,0,4.0
296,Hobyo,SO,2022-10-29 21:52:00,5.3505,48.5268,299.69,77,11,4.44
297,Mount Pleasant,US,2022-10-29 21:52:00,32.7941,-79.8626,290.93,92,100,4.12
298,Monrovia,LR,2022-10-29 21:52:01,6.3005,-10.7969,299.17,84,81,2.33
299,Tyrma,RU,2022-10-29 21:52:02,50.0833,132.1667,270.0,66,88,0.56
300,Saldanha,ZA,2022-10-29 21:52:02,-33.0117,17.9442,289.18,86,100,7.24
301,Stonewall,CA,2022-10-29 21:52:03,50.1344,-97.3268,287.05,44,56,2.58
302,Pevek,RU,2022-10-29 21:52:04,69.7008,170.3133,259.9,94,100,3.82
303,Lompoc,US,2022-10-29 21:48:58,34.6391,-120.4579,300.94,50,0,7.72
304,Chapaevsk,RU,2022-10-29 21:52:05,52.9813,49.7112,276.99,85,100,5.75
305,Sur,OM,2022-10-29 21:52:07,22.5667,59.5289,297.18,77,0,4.29
306,Coihaique,CL,2022-10-29 21:52:07,-45.5752,-72.0662,282.12,40,40,4.63
307,Normandin,CA,2022-10-29 21:52:08,48.8333,-72.5321,285.32,43,95,5.66
308,Tevaitoa,PF,2022-10-29 21:52:08,-16.7833,-151.5,299.85,75,70,5.9
309,Araouane,ML,2022-10-29 21:52:09,18.9048,-3.5265,298.57,14,0,3.02
310,Collie,AU,2022-10-29 21:52:10,-33.3667,116.15,278.7,89,91,3.1
311,Nortelandia,BR,2022-10-29 21:52:10,-14.4547,-56.8028,297.53,86,86,2.58
312,Caravelas,BR,2022-10-29 21:52:11,-17.7125,-39.2481,297.85,83,0,4.91
313,Roma,US,2022-10-29 21:52:12,43.2128,-75.4557,289.23,40,0,2.06
314,Emerald,AU,2022-10-29 21:52:13,-23.5333,148.1667,296.67,52,62,3.24
315,Saskylakh,RU,2022-10-29 21:52:13,71.9167,114.0833,253.12,87,99,4.07
316,Grenaa,DK,2022-10-29 21:52:14,56.4158,10.8783,285.27,94,100,3.24
317,Kiunga,PG,2022-10-29 21:52:15,-6.1219,141.2906,297.42,98,100,0.5
318,Bethel,US,2022-10-29 21:47:35,41.3712,-73.414,287.62,47,0,0.72
319,Lakhnau,IN,2022-10-29 21:48:28,26.85,80.9167,294.14,94,0,0.0
320,Biloela,AU,2022-10-29 21:52:18,-24.4167,150.5,298.72,33,12,3.14
321,Ngunguru,NZ,2022-10-29 21:52:20,-35.6167,174.5,290.0,96,100,6.01
322,Qasigiannguit,GL,2022-10-29 21:52:21,68.8193,-51.1922,267.22,74,100,3.96
323,Grand Gaube,MU,2022-10-29 21:52:21,-20.0064,57.6608,295.37,77,11,0.89
324,Vuktyl,RU,2022-10-29 21:53:22,63.8567,57.3094,273.65,97,100,5.5
325,Hirado,JP,2022-10-29 21:53:22,33.3597,129.5531,287.81,66,0,11.02
326,Patos De Minas,BR,2022-10-29 21:53:23,-18.5789,-46.5181,301.01,35,78,2.45
327,Tuatapere,NZ,2022-10-29 21:53:23,-46.1333,167.6833,287.83,73,88,3.68
328,Saint-Augustin,CA,2022-10-29 21:48:24,51.226,-58.6502,281.03,61,100,7.76
329,Prieska,ZA,2022-10-29 21:53:24,-29.6641,22.7474,297.68,17,0,3.39
330,Bairiki,KI,2022-10-29 21:53:25,1.3292,172.9752,302.15,70,20,4.12
331,Touros,BR,2022-10-29 21:53:25,-5.1989,-35.4608,298.98,77,17,7.58
332,Innisfail,AU,2022-10-29 21:53:27,-17.5333,146.0333,301.12,72,42,1.0
333,Tambo,PE,2022-10-29 21:53:27,-14.8,-73.9167,278.16,39,1,5.45
334,Sulina,RO,2022-10-29 21:53:28,45.1559,29.6536,286.29,80,48,5.14
335,Lucea,JM,2022-10-29 21:53:28,18.451,-78.1736,302.51,71,24,5.17
336,Ust-Barguzin,RU,2022-10-29 21:53:29,53.45,108.9833,273.88,77,99,0.8
337,Mandiana,GN,2022-10-29 21:53:29,10.6333,-8.6833,297.12,41,0,0.47
338,Nishihara,JP,2022-10-29 21:53:31,26.1842,127.7558,297.75,83,75,7.72
339,Kushima,JP,2022-10-29 21:53:32,31.4583,131.2333,287.56,81,5,3.57
340,Ishigaki,JP,2022-10-29 21:53:35,24.3448,124.1572,298.22,88,75,9.77
341,Beringovskiy,RU,2022-10-29 21:53:35,63.05,179.3167,264.3,63,16,6.86
342,Ladario,BR,2022-10-29 21:53:36,-19.0047,-57.6017,308.31,46,20,4.63
343,Pangkalanbuun,ID,2022-10-29 21:53:36,-2.6833,111.6167,296.26,96,97,0.54
344,Bouafle,CI,2022-10-29 21:53:37,6.9904,-5.7442,296.16,85,94,0.93
345,Gogrial,SS,2022-10-29 21:53:37,8.5332,28.1004,297.99,61,82,1.28
346,Cuamba,MZ,2022-10-29 21:53:39,-14.8031,36.5372,297.07,65,94,1.99
347,Wajir,KE,2022-10-29 21:53:39,1.7471,40.0573,299.89,66,99,7.13
348,Scituate,US,2022-10-29 21:53:40,42.1959,-70.7259,285.53,79,0,0.0
349,Puerto Leguizamo,CO,2022-10-29 21:53:40,-0.1934,-74.7819,300.47,76,89,1.07
350,Akhmim,EG,2022-10-29 21:53:42,26.5622,31.745,295.26,45,0,3.3
351,Nagorsk,RU,2022-10-29 21:53:42,59.3172,50.8078,274.23,97,100,4.03
352,Eyl,SO,2022-10-29 21:53:43,7.9803,49.8164,298.34,70,12,3.49
353,Los Llanos De Aridane,ES,2022-10-29 21:53:43,28.6585,-17.9182,294.01,68,40,2.57
354,Bandarbeyla,SO,2022-10-29 21:53:44,9.4942,50.8122,298.28,72,26,4.1
355,Turkistan,KZ,2022-10-29 21:53:44,43.0,68.0,283.88,92,100,2.46
356,Klaksvik,FO,2022-10-29 21:53:45,62.2266,-6.589,281.66,97,95,9.12
357,Santa Rosa,PH,2022-10-29 21:52:07,14.3122,121.1114,298.2,98,100,4.57
358,Gizo,SB,2022-10-29 21:53:45,-8.103,156.8419,301.4,74,13,1.82
359,Clyde River,CA,2022-10-29 21:53:46,70.4692,-68.5914,261.28,85,100,3.09
360,Mangaratiba,BR,2022-10-29 21:53:47,-22.9597,-44.0406,298.63,88,86,1.29
361,Fukuma,JP,2022-10-29 21:53:47,33.7667,130.4667,285.53,65,2,5.68
362,Melendugno,IT,2022-10-29 21:53:48,40.2747,18.3368,286.2,94,0,0.0
363,Port Arthur,CN,2022-10-29 21:53:52,38.8,121.2667,281.27,47,98,1.75
364,Bathsheba,BB,2022-10-29 21:53:53,13.2167,-59.5167,300.49,89,20,5.66
365,Arman,RU,2022-10-29 21:53:53,59.7,150.1667,269.27,95,100,3.53
366,Isangel,VU,2022-10-29 21:52:14,-19.55,169.2667,302.21,70,2,1.54
367,Svetlyy,RU,2022-10-29 21:53:54,54.675,20.1347,286.18,84,98,7.66
368,Simao,CN,2022-10-29 21:53:55,22.7886,100.9748,290.98,73,93,0.45
369,Namatanai,PG,2022-10-29 21:53:56,-3.6667,152.4333,301.56,72,81,2.84
370,Abu Kamal,SY,2022-10-29 21:53:56,34.4506,40.9171,294.62,31,5,2.68
371,Yen Bai,VN,2022-10-29 21:53:57,21.7,104.8667,294.38,88,27,0.92
372,Terrace,CA,2022-10-29 21:51:08,54.5163,-128.6035,278.1,93,100,8.23
373,Holalkere,IN,2022-10-29 21:54:58,14.0333,76.1833,294.39,80,96,3.99
374,Erzin,TR,2022-10-29 21:54:58,36.9559,36.2,292.38,30,0,2.6
375,Oranjemund,NA,2022-10-29 21:54:59,-28.55,16.4333,289.34,87,88,2.01
376,Pampa,US,2022-10-29 21:55:00,35.5362,-100.9599,292.35,36,100,4.63
377,La Roda,ES,2022-10-29 21:55:01,39.2167,-2.15,292.54,70,100,4.76
378,Lukovetskiy,RU,2022-10-29 21:55:02,64.2956,41.9211,279.94,88,100,6.43
379,Necochea,AR,2022-10-29 21:55:03,-38.5473,-58.7368,285.31,65,31,4.41
380,Menongue,AO,2022-10-29 21:55:04,-14.6585,17.691,290.4,93,100,1.25
381,Fairbanks,US,2022-10-29 21:50:47,64.8378,-147.7164,266.61,75,0,0.0
382,Olafsvik,IS,2022-10-29 21:55:05,64.8945,-23.7142,279.44,88,100,5.52
383,Viedma,AR,2022-10-29 21:55:05,-40.8135,-62.9967,282.74,66,100,4.62
384,Mbandaka,CD,2022-10-29 21:55:06,0.0487,18.2603,295.6,95,100,0.59
385,Kiruna,SE,2022-10-29 21:55:06,67.8557,20.2251,270.66,69,40,7.2
386,Grand-Santi,GF,2022-10-29 21:55:07,4.25,-54.3833,297.5,93,98,1.53
387,Teya,RU,2022-10-29 21:55:08,60.3778,92.6267,267.26,84,88,3.34
388,Figeac,FR,2022-10-29 21:55:08,44.75,1.9167,291.36,54,66,3.03
389,Staryy Nadym,RU,2022-10-29 21:55:09,65.6118,72.6842,266.17,90,100,5.82
390,Meadow Lake,US,2022-10-29 21:55:11,34.8014,-106.5436,290.57,23,0,1.96
391,Beloha,MG,2022-10-29 21:55:12,-25.1667,45.05,293.78,80,100,7.39
392,Amga,RU,2022-10-29 21:55:12,60.8953,131.9608,261.24,94,100,1.11
393,Niesky,DE,2022-10-29 21:55:13,51.2924,14.8211,289.13,91,100,2.69
394,Oktyabrskiy,RU,2022-10-29 21:55:15,54.4815,53.471,275.64,97,100,5.25
395,Ugoofaaru,MV,2022-10-29 21:53:23,5.6667,73.0,300.6,71,92,3.24
396,Glendive,US,2022-10-29 21:55:16,47.1053,-104.7125,290.2,32,0,5.66
397,San Jose,US,2022-10-29 21:52:26,37.3394,-121.895,298.1,37,40,4.47
398,Casambalangan,PH,2022-10-29 21:55:26,18.3765,122.1274,299.51,94,100,8.76
399,Vila Velha,BR,2022-10-29 21:52:30,-20.3297,-40.2925,298.12,89,20,7.72
400,Jalu,LY,2022-10-29 21:55:27,29.0331,21.5482,291.19,67,3,3.91
401,Finschhafen,PG,2022-10-29 21:55:28,-6.6024,147.8681,301.98,63,90,1.81
402,Buraydah,SA,2022-10-29 21:53:02,26.326,43.975,296.4,16,35,3.67
403,Flic En Flac,MU,2022-10-29 21:55:29,-20.2742,57.3631,295.46,81,6,3.13
404,Atar,MR,2022-10-29 21:55:29,20.5169,-13.0499,301.37,10,67,2.91
405,Krasnyy Chikoy,RU,2022-10-29 21:55:30,50.3643,108.7512,272.79,97,100,1.17
406,Mega,ET,2022-10-29 21:55:31,4.05,38.3,288.94,81,87,3.03
407,Aguilas,ES,2022-10-29 21:55:31,37.4063,-1.5829,293.74,85,91,2.7
408,Asau,RO,2022-10-29 21:55:32,46.4333,26.4,280.66,79,94,3.43
409,Sioux Lookout,CA,2022-10-29 21:53:23,50.1001,-91.917,284.19,62,75,1.03
410,Salihorsk,BY,2022-10-29 21:55:33,52.7876,27.5415,284.29,73,100,7.12
411,Kargasok,RU,2022-10-29 21:55:34,59.0556,80.8572,267.13,92,22,2.89
412,Bardiyah,LY,2022-10-29 21:55:34,31.7561,25.0865,293.04,71,1,3.27
413,Kerrville,US,2022-10-29 21:55:35,30.0474,-99.1403,293.42,51,0,5.14
414,Aksarka,RU,2022-10-29 21:55:36,66.5606,67.7975,268.52,95,100,5.77
415,Elat,IL,2022-10-29 21:55:36,29.5581,34.9482,298.06,47,0,2.57
416,Cascais,PT,2022-10-29 21:56:38,38.6979,-9.4215,292.56,97,100,1.34
417,Guangyuan,CN,2022-10-29 21:56:39,32.442,105.823,284.16,93,99,1.51
418,Richards Bay,ZA,2022-10-29 21:56:39,-28.783,32.0377,293.61,68,42,7.96
419,Roswell,US,2022-10-29 21:51:48,34.0232,-84.3616,291.98,78,100,3.6
420,Gigmoto,PH,2022-10-29 21:56:40,13.7796,124.39,300.16,86,97,8.27
421,Chota,PE,2022-10-29 21:52:47,-6.55,-78.65,290.34,47,33,2.93
422,Abu Zabad,SD,2022-10-29 21:56:40,12.35,29.25,300.62,25,98,6.2
423,Hualmay,PE,2022-10-29 21:56:42,-11.0964,-77.6139,290.91,76,100,3.48
424,Ust-Nera,RU,2022-10-29 21:51:59,64.5667,143.2,252.75,100,99,0.21
425,San Policarpo,PH,2022-10-29 21:56:43,12.1791,125.5072,300.33,82,100,6.01
426,Qaqortoq,GL,2022-10-29 21:56:44,60.7167,-46.0333,267.66,81,31,3.31
427,Surt,LY,2022-10-29 21:56:45,31.2089,16.5887,294.39,65,0,1.58
428,Faanui,PF,2022-10-29 21:56:45,-16.4833,-151.75,300.05,73,42,6.11
429,Faya,SA,2022-10-29 21:56:46,18.3851,42.4509,288.21,74,69,1.39
430,Redlands,US,2022-10-29 21:54:53,34.0556,-117.1825,301.88,18,0,0.89
431,Pushkinskiye Gory,RU,2022-10-29 21:56:46,57.0209,28.9103,282.74,78,87,6.23
432,Boa Vista,BR,2022-10-29 21:56:47,2.8197,-60.6733,303.14,62,40,2.57
433,Honningsvag,NO,2022-10-29 21:56:47,70.9821,25.9704,276.01,56,20,8.75
434,Hammerfest,NO,2022-10-29 21:56:48,70.6634,23.6821,273.4,80,75,2.06
435,Margate,GB,2022-10-29 21:56:48,51.3813,1.3862,289.75,84,92,1.34
436,Hofn,IS,2022-10-29 21:56:49,64.2539,-15.2082,277.48,75,50,4.21
437,Tatawin,TN,2022-10-29 21:56:49,32.9297,10.4518,291.22,80,0,1.59
438,Sovetskiy,RU,2022-10-29 21:56:50,61.3614,63.5842,271.61,91,83,3.83
439,Seoul,KR,2022-10-29 21:50:05,37.5683,126.9778,282.84,97,20,1.54
440,Kamenka,RU,2022-10-29 21:56:51,51.3223,42.7678,278.94,94,99,7.18
441,Kuruman,ZA,2022-10-29 21:56:52,-27.4524,23.4325,295.37,45,9,9.06
442,Juba,SS,2022-10-29 21:52:41,4.8517,31.5825,296.49,80,100,1.33
443,Mchinji,MW,2022-10-29 21:56:53,-13.7984,32.8802,293.67,61,48,2.59
444,Talnakh,RU,2022-10-29 21:56:54,69.4865,88.3972,259.8,96,94,2.55
445,Vitoria Da Conquista,BR,2022-10-29 21:52:45,-14.8661,-40.8394,294.27,78,89,4.56
446,Vestmannaeyjar,IS,2022-10-29 21:56:56,63.4427,-20.2734,280.02,78,98,8.3
447,Peque,CO,2022-10-29 21:56:57,7.0212,-75.9093,293.91,97,85,0.75
448,Balkanabat,TM,2022-10-29 21:56:57,39.5108,54.3671,285.22,76,6,1.1
449,Dingle,PH,2022-10-29 21:56:57,10.9995,122.6711,298.67,91,100,7.79
450,Torbay,CA,2022-10-29 21:56:58,47.6666,-52.7314,282.91,78,20,13.38
451,Imeni Poliny Osipenko,RU,2022-10-29 21:56:58,52.4201,136.4853,270.54,73,88,2.46
452,Natal,BR,2022-10-29 21:57:00,-5.795,-35.2094,299.51,73,20,5.14
453,Ostrovnoy,RU,2022-10-29 21:57:00,68.0531,39.5131,278.51,92,100,10.46
454,Tarakan,ID,2022-10-29 21:57:01,3.3,117.6333,300.87,78,40,2.57
455,Banda Aceh,ID,2022-10-29 21:57:01,5.5577,95.3222,298.51,87,100,4.61
456,Kedrovyy,RU,2022-10-29 21:57:02,56.1667,91.8167,270.38,94,100,3.2
457,Bayan,CN,2022-10-29 21:57:05,46.0833,127.4,272.18,63,1,2.03
458,Sambava,MG,2022-10-29 21:57:06,-14.2667,50.1667,295.9,77,43,2.02
459,Tessalit,ML,2022-10-29 21:57:07,20.1986,1.0114,296.78,17,0,5.12
460,Bilibino,RU,2022-10-29 21:57:07,68.0546,166.4372,253.5,100,100,0.45
461,Chapleau,CA,2022-10-29 21:58:08,47.8405,-83.4034,286.2,58,75,3.6
462,Kalianget,ID,2022-10-29 21:58:09,-7.05,113.9333,299.43,76,100,3.17
463,Roald,NO,2022-10-29 21:58:10,62.5833,6.1333,281.67,93,100,4.63
464,Mandalgovi,MN,2022-10-29 21:58:11,45.7625,106.2708,272.47,76,3,5.01
465,Chicama,PE,2022-10-29 21:58:12,-7.8447,-79.1469,290.45,69,59,3.69
466,Corinto,GR,2022-10-29 21:58:12,37.9407,22.9573,291.98,59,0,2.19
467,Altay,CN,2022-10-29 21:58:14,47.8667,88.1167,269.09,50,2,2.25
468,Cap Malheureux,MU,2022-10-29 21:58:15,-19.9842,57.6142,294.52,77,10,0.89
469,Quatre Cocos,MU,2022-10-29 21:58:17,-20.2078,57.7625,295.21,80,24,4.32
470,Neryungri,RU,2022-10-29 21:58:18,56.6709,124.6491,261.13,96,97,1.31
471,Palana,RU,2022-10-29 21:58:18,59.1167,159.9667,271.23,96,100,6.29
472,Rio Tuba,PH,2022-10-29 21:58:20,8.5061,117.4317,299.67,85,100,5.01
473,Crestview,US,2022-10-29 21:58:21,30.7621,-86.5705,295.51,84,100,1.79
474,Grevena,GR,2022-10-29 21:58:22,40.0845,21.4274,283.71,52,5,1.03
475,Canaries,ES,2022-10-29 21:58:23,28.0,-15.5,292.26,83,20,9.26
476,Yulara,AU,2022-10-29 21:58:24,-25.2406,130.9889,297.19,60,66,5.55
477,Lavrentiya,RU,2022-10-29 21:58:24,65.5833,-171.0,267.79,72,82,6.06
478,Takoradi,GH,2022-10-29 21:58:25,4.8845,-1.7554,298.97,86,43,2.38
479,Pimentel,PE,2022-10-29 21:58:26,-6.8367,-79.9342,293.31,64,0,8.23
480,Navahrudak,BY,2022-10-29 21:58:26,53.6,25.8333,282.73,77,100,7.21
481,Taoudenni,ML,2022-10-29 21:58:27,22.6783,-3.9836,301.04,10,7,4.42
482,Sao Jose Da Coroa Grande,BR,2022-10-29 21:58:29,-8.8978,-35.1478,297.9,78,69,3.96
483,Capoterra,IT,2022-10-29 21:58:29,39.1763,8.9718,292.33,80,0,1.03
484,Bereda,ES,2022-10-29 21:58:31,43.2686,-7.5406,286.16,100,100,1.67
485,Nantucket,US,2022-10-29 21:58:31,41.2835,-70.0995,286.01,84,10,4.79
486,Canelones,UY,2022-10-29 21:58:32,-34.6444,-56.2886,294.16,64,20,3.6
487,Taitung,TW,2022-10-29 21:58:33,22.7583,121.1444,297.25,78,100,7.16
488,Balaguer,ES,2022-10-29 21:58:34,41.7912,0.8109,292.13,83,92,2.69
489,Svetlogorsk,BY,2022-10-29 21:58:35,52.6333,29.7333,284.76,83,100,6.97
490,Lata,PT,2022-10-29 21:58:36,40.1629,-8.3327,290.82,97,100,1.32
491,Artyom,AZ,2022-10-29 21:58:37,40.4723,50.333,285.23,71,86,0.61
492,Port-Cartier,CA,2022-10-29 21:58:38,50.0334,-66.8654,281.97,59,93,5.7
493,Kamsack,CA,2022-10-29 21:58:39,51.5667,-101.9009,285.13,38,1,6.68
494,Solwezi,ZM,2022-10-29 21:58:39,-12.1688,26.3894,293.49,62,93,1.84
495,Tura,IN,2022-10-29 21:58:41,25.5198,90.2201,291.3,76,0,1.79
496,Bone,DE,2022-10-29 21:58:41,51.9669,12.1396,288.29,85,99,2.24
497,Sinop,TR,2022-10-29 21:58:42,41.7711,34.8709,280.6,87,7,3.17
498,Takoma Park,US,2022-10-29 21:58:42,38.9779,-77.0075,289.22,52,0,1.54
499,Garavuti,TJ,2022-10-29 21:58:43,37.5672,68.4469,289.51,37,67,2.9
500,Lorengau,PG,2022-10-29 21:58:43,-2.0226,147.2712,302.13,70,100,3.51
501,Yanji,CN,2022-10-29 21:58:48,42.9075,129.5078,272.78,71,0,0.52
502,Kamalasai,TH,2022-10-29 21:58:48,16.3384,103.5756,295.5,84,100,2.8
503,Patnagarh,IN,2022-10-29 21:58:48,20.7167,83.15,289.73,66,0,1.0
504,Hamilton,US,2022-10-29 21:53:52,39.1834,-84.5333,293.43,41,58,0.45
505,Bousso,TD,2022-10-29 21:59:49,10.4795,16.7117,300.03,37,8,1.36
506,Nuevo Casas Grandes,MX,2022-10-29 21:57:25,30.4167,-107.9167,294.68,20,0,1.79
507,Chiredzi,ZW,2022-10-29 21:59:50,-21.05,31.6667,294.63,67,63,2.62
508,Abu Samrah,SY,2022-10-29 21:59:51,35.3029,37.1841,291.85,37,0,3.09
509,Palmer,US,2022-10-29 21:59:52,42.1584,-72.3287,284.72,50,0,0.55
510,Derzhavinsk,KZ,2022-10-29 21:59:55,51.1,66.3167,271.5,73,97,3.13
511,Roslavl,RU,2022-10-29 21:59:55,53.9528,32.8639,285.48,88,100,6.72
512,Nouadhibou,MR,2022-10-29 21:59:56,20.931,-17.0347,300.14,34,32,6.17
513,Jasper,US,2022-10-29 21:59:56,37.2001,-94.3502,293.15,61,100,1.79
514,Patitirion,GR,2022-10-29 21:59:56,39.15,23.8667,288.91,64,0,7.14
515,Boueni,YT,2022-10-29 21:59:57,-12.9025,45.0761,298.14,78,1,2.32
516,Avera,US,2022-10-29 21:59:58,33.194,-82.5271,290.03,71,100,4.04
517,Sitka,US,2022-10-29 21:59:58,57.0531,-135.33,279.09,91,100,5.15
518,Miracema Do Tocantins,BR,2022-10-29 21:59:58,-9.5618,-48.3967,298.79,81,98,3.17
519,Bratsk,RU,2022-10-29 21:59:59,56.1325,101.6142,268.42,73,69,4.77
520,Chute-Aux-Outardes,CA,2022-10-29 21:59:59,49.1168,-68.399,280.14,76,0,9.77
521,Guanica,PR,2022-10-29 22:00:00,17.9716,-66.908,301.47,89,100,6.05
522,Puerto Quijarro,BO,2022-10-29 22:00:01,-17.7833,-57.7667,303.44,56,97,3.39
523,Progreso,MX,2022-10-29 22:00:02,21.2833,-89.6667,305.21,72,9,5.24
524,Kommunisticheskiy,RU,2022-10-29 22:00:04,61.6789,64.4819,271.84,88,84,3.91
525,Miri,MY,2022-10-29 22:00:05,4.4148,114.0089,298.4,90,100,3.41
526,Aktash,RU,2022-10-29 22:00:08,50.3,87.7333,261.83,45,16,1.69
527,Mecca,SA,2022-10-29 22:00:06,21.4267,39.8261,300.3,66,7,1.4
528,Hidalgo,MX,2022-10-29 22:00:13,20.5,-99.0,292.69,63,38,3.56
529,Sabha,LY,2022-10-29 22:00:17,27.0377,14.4283,293.88,41,47,2.76
530,Baiyin,CN,2022-10-29 22:00:21,36.5583,104.2081,279.36,73,0,0.98
531,Sao Miguel Do Araguaia,BR,2022-10-29 21:59:14,-13.275,-50.1628,295.89,86,100,1.27
532,Muzhi,RU,2022-10-29 22:00:23,65.3667,64.6667,271.25,94,99,4.61
533,Mancio Lima,BR,2022-10-29 22:00:24,-7.6142,-72.8958,302.38,62,93,1.29
534,Salalah,OM,2022-10-29 22:00:25,17.0151,54.0924,296.24,73,16,1.17
535,Eureka,US,2022-10-29 21:57:43,40.8021,-124.1637,296.3,61,55,1.63
536,Kingman,US,2022-10-29 21:58:25,35.1894,-114.053,295.44,11,0,2.24
537,Axim,GH,2022-10-29 22:00:31,4.8699,-2.2405,298.95,86,72,2.04
538,Shubarshi,KZ,2022-10-29 22:00:32,48.5872,57.1869,274.24,93,98,3.69
539,Santa Barbara,US,2022-10-29 22:00:32,34.7333,-120.0343,297.54,33,0,5.66
540,Saint Anthony,US,2022-10-29 22:00:33,45.0205,-93.218,293.2,46,0,3.6
541,Tambopata,PE,2022-10-29 22:00:34,-12.7333,-69.1833,299.71,78,95,1.12
542,Darlington,GB,2022-10-29 22:00:35,54.5243,-1.5504,288.34,91,99,3.57
543,Papara,BR,2022-10-29 22:00:36,-3.9839,-38.7273,299.64,79,96,2.98
544,Fairview,US,2022-10-29 22:00:36,40.8126,-73.999,288.39,48,0,0.89
545,Ola,RU,2022-10-29 22:00:37,59.5833,151.2833,269.34,92,100,1.78
546,Lins,BR,2022-10-29 21:59:49,-21.6786,-49.7425,303.73,40,76,5.34
547,Lyngseidet,NO,2022-10-29 22:00:38,69.5763,20.2189,273.15,80,100,8.05
548,Bodaybo,RU,2022-10-29 22:00:39,57.8506,114.1933,266.6,94,100,0.14
549,Acarau,BR,2022-10-29 22:00:40,-2.8856,-40.12,299.34,80,49,9.48
550,Khani,GE,2022-10-29 22:00:40,41.9563,42.9566,276.91,82,71,1.95
551,Boende,CD,2022-10-29 22:00:41,-0.2167,20.8667,295.46,98,100,0.78
552,Eirunepe,BR,2022-10-29 22:01:42,-6.6603,-69.8736,300.48,76,85,1.52
553,Turukhansk,RU,2022-10-29 22:01:42,65.8167,87.9833,267.34,95,100,6.28
554,Hervey Bay,AU,2022-10-29 22:01:43,-25.2986,152.8535,296.7,51,3,3.67
555,Mocuba,MZ,2022-10-29 22:01:43,-16.8392,36.9856,295.3,96,21,0.9
556,Szecseny,HU,2022-10-29 22:01:44,48.0806,19.5202,284.85,78,84,0.91
557,Dunedin,NZ,2022-10-29 22:01:45,-45.8742,170.5036,286.93,66,100,0.89
558,Varhaug,NO,2022-10-29 22:01:45,58.6147,5.6457,281.98,84,13,2.43
559,Glenwood Springs,US,2022-10-29 22:01:46,39.5505,-107.3248,283.37,40,0,2.06
560,Altagracia De Orituco,VE,2022-10-29 22:01:47,9.8601,-66.3814,296.42,94,76,1.77
561,Mitsamiouli,KM,2022-10-29 22:01:48,-11.3847,43.2844,297.74,78,1,2.78
562,Flinders,AU,2022-10-29 22:01:48,-34.5833,150.8552,292.8,54,7,4.02
563,Tomball,US,2022-10-29 22:00:03,30.0972,-95.6161,292.49,76,100,5.14
564,Ahipara,NZ,2022-10-29 22:01:49,-35.1667,173.1667,289.65,97,100,4.98
565,Laguna,US,2022-10-29 22:01:50,38.421,-121.4238,298.31,27,0,4.63
566,Kamina,CD,2022-10-29 22:01:50,-8.7386,24.9906,291.05,89,100,1.82
567,Gueret,FR,2022-10-29 22:01:51,46.1667,1.8667,286.32,61,65,1.05
568,Port-Gentil,GA,2022-10-29 21:58:33,-0.7193,8.7815,299.13,94,20,0.0
569,Rafsanjan,IR,2022-10-29 22:01:52,30.4067,55.9939,293.04,18,2,2.74
570,Niquelandia,BR,2022-10-29 22:01:52,-14.4739,-48.4597,296.13,87,72,1.31
571,Leicester,GB,2022-10-29 21:57:49,52.6386,-1.1317,288.42,85,87,5.87
572,Bajil,YE,2022-10-29 22:01:53,15.0584,43.2851,302.04,55,77,1.4
573,Pudozh,RU,2022-10-29 22:01:54,61.8099,36.5345,282.84,96,100,5.9
574,Micheweni,TZ,2022-10-29 22:01:56,-4.9667,39.8333,297.77,88,94,3.13
575,Varvasaina,GR,2022-10-29 22:01:57,37.6833,21.5,289.58,44,0,2.24
576,Tonj,SS,2022-10-29 22:01:58,7.2737,28.6822,296.76,76,98,1.91
577,Kankaanpaa,FI,2022-10-29 22:01:58,61.8,22.4167,279.57,65,9,6.66
